Gender,Married,Education,Self_Employed,ApplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Loan_Status,TotalIncome,LoanAmount/TotalIncome,Graduate&Self_Employed,TotalIncome_log,PA_Rural,PA_Urban,Dependents_num
0.0,0.0,1.0,1.0,11000,83.0,360.0,1.0,1.0,11000.0,0.007545454545454545,1.0,9.305650551780507,0,1,0.0
0.0,1.0,0.0,0.0,2600,90.0,360.0,1.0,1.0,5100.0,0.01764705882352941,0.0,8.536995818712418,0,0,1.0
0.0,0.0,1.0,0.0,4923,166.0,360.0,0.0,0.0,4923.0,0.03371927686370099,0.0,8.5016733797582,0,0,2.0
0.0,1.0,0.0,0.0,3992,146.41216216216216,180.0,1.0,0.0,3992.0,0.03667639332719493,0.0,8.292047637431354,0,1,3.2
0.0,1.0,0.0,0.0,3500,135.0,360.0,1.0,0.0,4583.0,0.029456687759109753,0.0,8.430109084509125,0,1,1.0
0.0,1.0,0.0,0.0,3917,124.0,360.0,1.0,0.0,3917.0,0.03165688026550932,0.0,8.27308133366583,0,0,2.0
1.0,0.0,0.0,0.0,4408,120.0,360.0,1.0,0.0,4408.0,0.02722323049001815,0.0,8.391176350832751,0,0,0.0
1.0,0.0,1.0,0.0,3244,80.0,360.0,1.0,0.0,3244.0,0.02466091245376079,0.0,8.084562415235304,0,1,0.0
0.0,0.0,0.0,0.0,3975,55.0,360.0,1.0,1.0,6506.0,0.008453735013833385,0.0,8.780480107033297,1,0,0.0
0.0,0.0,1.0,0.0,2479,59.0,360.0,1.0,0.0,2479.0,0.02379991932230738,0.0,7.8156105320351905,0,1,0.0
0.0,0.0,1.0,0.0,3418,127.0,360.0,1.0,0.0,3418.0,0.0371562317144529,0.0,8.136810863675537,0,0,0.0
1.0,0.0,1.0,0.0,10000,214.0,360.0,1.0,1.0,10000.0,0.0214,0.0,9.210340371976184,0,0,0.0
0.0,1.0,1.0,0.0,3430,128.0,360.0,0.0,0.0,4680.0,0.02735042735042735,0.0,8.451053388911692,0,0,3.2
0.0,1.0,1.0,1.0,7787,240.0,360.0,1.0,1.0,7787.0,0.030820598433286245,1.0,8.960210955576986,0,1,1.0
0.0,1.0,0.0,1.0,5703,130.0,360.0,1.0,1.0,5703.0,0.02279502016482553,0.0,8.648747631156539,1,0,3.2
0.0,1.0,1.0,0.0,3173,137.0,360.0,1.0,1.0,6194.0,0.022118178882789795,0.0,8.731336360533149,0,1,0.0
0.0,1.0,0.0,0.0,3850,100.0,360.0,1.0,1.0,4833.0,0.02069108214359611,0.0,8.483222671845084,0,0,3.2
0.0,1.0,1.0,0.0,150,135.0,360.0,1.0,0.0,1950.0,0.06923076923076923,0.0,7.575584651557793,1,0,0.0
0.0,1.0,1.0,0.0,3727,131.0,360.0,1.0,1.0,5502.0,0.023809523809523808,0.0,8.61286694148452,0,0,0.0
0.0,1.0,1.0,0.0,5000,72.0,360.0,0.0,1.0,5000.0,0.0144,0.0,8.517193191416238,0,0,2.0
1.0,1.0,1.0,0.0,4283,127.0,360.0,1.0,1.0,6666.0,0.019051905190519053,0.0,8.804775258867686,0,0,2.0
0.0,1.0,1.0,0.0,2221,60.0,360.0,0.0,0.0,2221.0,0.0270148581719946,0.0,7.7057128238944275,0,1,0.0
0.0,1.0,1.0,0.0,4009,116.0,360.0,1.0,1.0,5726.0,0.020258470136220747,0.0,8.65277248565806,0,0,2.0
0.0,0.0,1.0,0.0,2971,144.0,360.0,1.0,1.0,5762.0,0.024991322457480043,0.0,8.659039915644474,0,0,0.0
0.0,1.0,1.0,0.0,7578,175.0,342.0,1.0,1.0,8588.0,0.0203772706101537,0.0,9.058121158998672,0,0,0.0
0.0,1.0,1.0,0.0,6250,128.0,360.0,1.0,1.0,6250.0,0.02048,0.0,8.740336742730447,0,0,0.0
0.0,1.0,1.0,0.0,3250,170.0,360.0,1.0,0.0,3250.0,0.052307692307692305,0.0,8.086410275323782,1,0,0.0
0.0,1.0,0.0,1.0,4735,138.0,360.0,1.0,0.0,4735.0,0.02914466737064414,0.0,8.462737005620179,0,1,0.0
0.0,1.0,1.0,0.0,6250,210.0,360.0,1.0,1.0,7945.0,0.02643171806167401,0.0,8.980298078970817,0,0,2.0
0.0,0.0,1.0,0.0,4758,158.0,480.0,1.0,0.0,4758.0,0.0332072299285414,0.0,8.467582690862903,0,0,0.0
0.0,0.0,1.0,1.0,6400,200.0,360.0,1.0,1.0,6400.0,0.03125,1.0,8.764053269347762,1,0,0.0
0.0,1.0,1.0,0.0,2491,104.0,360.0,1.0,1.0,4545.0,0.02288228822882288,0.0,8.421783006611578,0,0,1.0
0.0,1.0,1.0,0.0,3716,42.0,180.0,1.0,1.0,3716.0,0.011302475780409042,0.0,8.22040309993373,1,0,0.0
0.0,0.0,0.0,0.0,3189,120.0,342.0,1.0,1.0,5787.0,0.020736132711249352,0.0,8.663369301573839,1,0,0.0
1.0,0.0,1.0,0.0,8333,280.0,360.0,1.0,1.0,8333.0,0.03360134405376215,0.0,9.027978814382207,0,0,0.0
0.0,1.0,1.0,0.0,3155,140.0,360.0,1.0,1.0,4934.0,0.02837454398054317,0.0,8.503905297089302,0,0,1.0
0.0,1.0,1.0,0.0,5500,170.0,360.0,1.0,1.0,6760.0,0.02514792899408284,0.0,8.81877816903701,1,0,1.0
0.0,1.0,1.0,0.0,5746,255.0,360.0,1.0,0.0,5746.0,0.04437869822485207,0.0,8.656259239539235,0,1,0.0
1.0,0.0,1.0,1.0,3463,122.0,360.0,1.0,0.0,3463.0,0.03522956973722206,1.0,8.149890544402423,0,1,0.0
1.0,0.0,1.0,0.0,3812,112.0,360.0,1.0,0.0,3812.0,0.02938090241343127,0.0,8.245909264774093,1,0,1.0
0.0,1.0,1.0,0.0,3315,96.0,360.0,1.0,0.0,3315.0,0.02895927601809955,0.0,8.106212902619962,0,0,1.0
0.0,1.0,1.0,0.0,5819,120.0,360.0,1.0,1.0,10819.0,0.01109159811442832,0.0,9.289059126687574,1,0,2.0
0.0,1.0,0.0,0.0,2510,140.0,180.0,1.0,0.0,4493.0,0.031159581571333184,0.0,8.41027590907016,0,1,1.0
0.0,0.0,1.0,0.0,2965,155.0,60.0,1.0,1.0,8666.0,0.017885991230094624,0.0,9.067162602299854,0,1,0.0
0.0,1.0,1.0,1.0,6250,108.0,360.0,1.0,1.0,7550.0,0.014304635761589404,1.0,8.92930284224307,1,0,2.0
0.0,1.0,0.0,0.0,3406,123.0,360.0,1.0,1.0,7823.0,0.01572286846478333,0.0,8.96482339168508,0,0,0.0
0.0,0.0,1.0,1.0,6050,120.0,180.0,1.0,1.0,10383.0,0.011557353366079168,1.0,9.247925132303454,0,1,0.0
0.0,1.0,1.0,0.0,9703,112.0,360.0,1.0,1.0,9703.0,0.011542821807688343,0.0,9.1801903950253,0,1,2.0
0.0,1.0,0.0,0.0,6608,137.0,180.0,1.0,1.0,6608.0,0.020732445520581115,0.0,8.796036315200814,0,1,1.0
0.0,1.0,1.0,0.0,2882,123.0,480.0,1.0,1.0,4725.0,0.02603174603174603,0.0,8.460622839927844,0,0,1.0
0.0,1.0,1.0,0.0,1809,90.0,360.0,1.0,1.0,3677.0,0.024476475387544192,0.0,8.209852481301272,0,1,0.0
0.0,1.0,0.0,0.0,1668,201.0,360.0,0.0,0.0,5558.0,0.0361640878013674,0.0,8.62299361030245,0,0,0.0
1.0,0.0,1.0,0.0,3427,138.0,360.0,1.0,0.0,3427.0,0.040268456375838924,0.0,8.139440521874608,0,1,2.0
0.0,0.0,0.0,1.0,2583,104.0,360.0,1.0,1.0,4750.0,0.021894736842105262,0.0,8.465899897028686,1,0,0.0
0.0,1.0,0.0,0.0,2661,279.0,180.0,1.0,1.0,9762.0,0.02858020897357099,0.0,9.186252576447092,0,0,1.0
0.0,0.0,1.0,1.0,16250,192.0,360.0,0.0,1.0,16250.0,0.011815384615384615,1.0,9.695848187757884,0,1,0.0
1.0,0.0,1.0,0.0,3083,255.0,360.0,1.0,0.0,3083.0,0.08271164450210834,0.0,8.03365842788615,1,0,3.2
0.0,0.0,0.0,0.0,6045,115.0,360.0,0.0,1.0,6045.0,0.01902398676592225,0.0,8.706986763048892,1,0,0.0
0.0,1.0,1.0,0.0,5250,94.0,360.0,1.0,1.0,5250.0,0.017904761904761906,0.0,8.565983355585669,0,1,3.2
0.0,1.0,1.0,0.0,14683,304.0,360.0,1.0,1.0,16783.0,0.018113567300244295,0.0,9.72812174830818,1,0,0.0
0.0,1.0,0.0,0.0,4931,128.0,360.0,1.0,1.0,4931.0,0.02595822348408031,0.0,8.503297086224126,0,0,3.2
0.0,1.0,1.0,0.0,6083,330.0,360.0,1.0,1.0,10333.0,0.03193651408109939,0.0,9.243097936214355,0,1,1.0
0.0,0.0,1.0,0.0,2060,134.0,360.0,1.0,0.0,4269.0,0.03138908409463575,0.0,8.359134886757962,0,0,0.0
1.0,0.0,1.0,0.0,3481,155.0,36.0,1.0,0.0,3481.0,0.04452743464521689,0.0,8.15507488781144,0,0,1.0
1.0,0.0,1.0,0.0,7200,120.0,360.0,1.0,1.0,7200.0,0.016666666666666666,0.0,8.881836305004146,1,0,0.0
0.0,0.0,1.0,1.0,5166,128.0,360.0,1.0,1.0,5166.0,0.024777390631049168,1.0,8.549853973655786,0,0,0.0
0.0,0.0,1.0,0.0,4095,151.0,360.0,1.0,1.0,7542.0,0.02002121453195439,0.0,8.928242677818302,1,0,0.0
0.0,1.0,1.0,0.0,4708,150.0,360.0,1.0,1.0,6095.0,0.02461033634126333,0.0,8.715224041915372,0,0,2.0
0.0,1.0,1.0,0.0,4333,160.0,360.0,0.0,0.0,6144.0,0.026041666666666668,0.0,8.723231274827508,0,1,3.2
1.0,0.0,1.0,0.0,3418,135.0,360.0,1.0,0.0,3418.0,0.03949678174370977,0.0,8.136810863675537,1,0,0.0
1.0,0.0,1.0,0.0,2876,90.0,360.0,1.0,1.0,4436.0,0.02028854824165915,0.0,8.397508348470257,0,1,1.0
1.0,0.0,1.0,0.0,3237,30.0,360.0,1.0,1.0,3237.0,0.009267840593141797,0.0,8.082402253926244,0,1,0.0
0.0,1.0,1.0,0.0,11146,136.0,360.0,1.0,1.0,11146.0,0.012201686703750225,0.0,9.318835968129482,0,1,0.0
0.0,0.0,1.0,0.0,2833,126.0,360.0,1.0,1.0,4690.0,0.026865671641791045,0.0,8.453187861440325,1,0,0.0
0.0,1.0,1.0,0.0,2620,150.0,360.0,1.0,0.0,4843.0,0.03097253768325418,0.0,8.48528964240323,0,0,0.0
0.0,1.0,1.0,0.0,3900,90.0,360.0,1.0,1.0,3900.0,0.023076923076923078,0.0,8.268731832117737,0,0,2.0
0.0,1.0,1.0,0.0,2750,115.0,360.0,1.0,1.0,4592.0,0.02504355400696864,0.0,8.432070937999402,0,0,1.0
0.0,1.0,1.0,0.0,3993,207.0,360.0,1.0,1.0,7267.0,0.02848493188385854,0.0,8.891098830616636,0,0,0.0
0.0,1.0,1.0,0.0,3103,80.0,360.0,1.0,1.0,4403.0,0.018169429934135818,0.0,8.390041405755754,0,1,0.0
0.0,1.0,1.0,0.0,14583,436.0,360.0,1.0,1.0,14583.0,0.02989782623602825,0.0,9.587611745713565,0,0,0.0
1.0,1.0,0.0,0.0,4100,124.0,360.0,1.0,0.0,4100.0,0.03024390243902439,0.0,8.318742252692399,1,0,0.0
0.0,0.0,0.0,1.0,4053,158.0,360.0,0.0,0.0,6479.0,0.02438647939496836,0.0,8.776321456449958,0,1,1.0
0.0,1.0,1.0,0.0,3927,112.0,360.0,1.0,1.0,4727.0,0.0236936746350751,0.0,8.461046030793236,0,0,0.0
0.0,1.0,1.0,0.0,2301,78.0,180.0,1.0,1.0,3286.7999877999996,0.02373128887961596,0.0,8.097669722345216,0,1,2.0
1.0,0.0,1.0,0.0,1811,54.0,360.0,1.0,1.0,3477.0,0.015530629853321829,0.0,8.153925132007862,0,1,0.0
0.0,1.0,1.0,0.0,20667,146.41216216216216,360.0,1.0,1.0,20667.0,0.007084345195827269,0.0,9.936293504261306,1,0,0.0
0.0,0.0,1.0,0.0,3158,89.0,360.0,1.0,1.0,6211.0,0.014329415553051039,0.0,8.734077192559303,1,0,0.0
1.0,0.0,1.0,1.0,2600,99.0,300.0,1.0,1.0,4317.0,0.022932592077831826,1.0,8.370315995555478,0,0,0.0
0.0,1.0,1.0,0.0,3704,120.0,360.0,1.0,1.0,5704.0,0.021037868162692847,0.0,8.648922962094131,1,0,0.0
1.0,0.0,1.0,0.0,4124,115.0,360.0,1.0,0.0,4124.0,0.027885548011639186,0.0,8.32457884513685,0,0,0.0
0.0,0.0,1.0,0.0,9508,187.0,360.0,1.0,1.0,9508.0,0.019667648296171646,0.0,9.159888828480085,1,0,0.0
0.0,1.0,1.0,0.0,3075,139.0,360.0,1.0,1.0,5491.0,0.025314150427973046,0.0,8.610865667278873,1,0,0.0
0.0,1.0,1.0,0.0,4400,127.0,360.0,0.0,0.0,4400.0,0.028863636363636362,0.0,8.389359819906353,0,0,2.0
0.0,1.0,1.0,0.0,3153,134.0,360.0,1.0,0.0,4713.0,0.028431996605134735,0.0,8.45807992692373,0,1,2.0
1.0,0.0,1.0,0.0,5417,143.0,480.0,0.0,0.0,5417.0,0.026398375484585564,0.0,8.597297435657898,0,1,0.0
0.0,1.0,1.0,0.0,2383,172.0,360.0,1.0,0.0,5717.0,0.03008570928808816,0.0,8.651199471263972,0,0,0.0
0.0,1.0,1.0,0.0,4416,110.0,360.0,1.0,1.0,5666.0,0.01941404871161313,0.0,8.642238680390461,0,1,3.2
0.0,1.0,1.0,0.0,6875,200.0,360.0,1.0,1.0,6875.0,0.02909090909090909,0.0,8.835646922534773,0,0,1.0
1.0,1.0,1.0,0.0,4666,135.0,360.0,1.0,0.0,4666.0,0.028932704672096014,0.0,8.448057452581375,0,1,1.0
1.0,0.0,1.0,0.0,5000,151.0,480.0,1.0,1.0,7541.0,0.020023869513327144,0.0,8.928110078202646,1,0,0.0
0.0,1.0,1.0,0.0,2014,113.0,360.0,1.0,1.0,4939.0,0.02287912532901397,0.0,8.504918160540624,0,1,1.0
0.0,1.0,0.0,0.0,1800,93.0,360.0,0.0,0.0,4734.0,0.01964512040557668,0.0,8.46252579007393,0,1,0.0
0.0,1.0,0.0,0.0,2875,105.0,360.0,1.0,1.0,4625.0,0.022702702702702703,0.0,8.439231649946526,0,0,0.0
1.0,0.0,1.0,0.0,5000,132.0,360.0,1.0,1.0,5000.0,0.0264,0.0,8.517193191416238,1,0,0.0
0.0,1.0,1.0,0.0,1625,96.0,360.0,1.0,0.0,3428.0,0.028004667444574097,0.0,8.13973227971767,0,1,1.0
0.0,0.0,1.0,0.0,4000,140.0,360.0,1.0,1.0,6500.0,0.021538461538461538,0.0,8.779557455883728,1,0,0.0
0.0,0.0,0.0,0.0,2000,146.41216216216216,360.0,1.0,0.0,2000.0,0.07320608108108108,0.0,7.600902459542082,0,1,0.0
1.0,0.0,1.0,0.0,3762,135.0,360.0,1.0,1.0,5428.0,0.024871039056742816,0.0,8.59932602095476,1,0,0.0
1.0,0.0,1.0,0.0,2400,104.0,360.0,0.0,0.0,4263.0,0.02439596528266479,0.0,8.35772841676521,0,1,0.0
0.0,0.0,1.0,0.0,20233,480.0,360.0,1.0,1.0,20233.0,0.02372361982899224,0.0,9.915070213779195,1,0,0.0
0.0,1.0,0.0,0.0,7667,185.0,360.0,1.0,1.0,7667.0,0.024129385678883526,0.0,8.944680683558895,1,0,2.0
1.0,0.0,1.0,0.0,2917,84.0,360.0,1.0,0.0,2917.0,0.028796708947548853,0.0,7.978310969867722,0,0,0.0
0.0,0.0,0.0,0.0,2927,111.0,360.0,1.0,1.0,5332.0,0.020817704426106528,0.0,8.5814816812986,0,0,0.0
1.0,0.0,1.0,0.0,2507,56.0,360.0,1.0,1.0,2507.0,0.022337455125648185,0.0,7.826842098158293,1,0,0.0
0.0,1.0,1.0,1.0,5746,144.0,84.0,1.0,1.0,5746.0,0.025060911938739994,1.0,8.656259239539235,1,0,2.0
0.0,1.0,1.0,0.0,2473,159.0,360.0,1.0,0.0,4316.0,0.036839666357738644,0.0,8.370084326378025,1,0,0.0
0.0,1.0,0.0,0.0,3399,111.0,180.0,1.0,1.0,5039.0,0.022028180194483032,0.0,8.524962928680598,0,1,1.0
0.0,1.0,1.0,0.0,3717,120.0,360.0,1.0,0.0,3717.0,0.03228410008071025,0.0,8.220672170297252,0,0,2.0
0.0,1.0,1.0,0.0,2058,88.0,360.0,1.0,1.0,4192.0,0.02099236641221374,0.0,8.340933226000878,0,1,0.0
1.0,0.0,1.0,0.0,3541,112.0,360.0,1.0,0.0,3541.0,0.031629483196837054,0.0,8.172164452111904,0,0,1.0
0.0,1.0,1.0,1.0,10000,155.0,360.0,1.0,1.0,10000.0,0.0155,1.0,9.210340371976184,1,0,1.0
0.0,1.0,1.0,0.0,2400,115.0,360.0,1.0,1.0,4567.0,0.025180643748631486,0.0,8.426611813185,0,0,0.0
0.0,1.0,1.0,0.0,4342,124.0,360.0,1.0,0.0,4531.0,0.027367027146325315,0.0,8.418697944667139,0,0,3.2
0.0,1.0,0.0,0.0,3601,146.41216216216216,360.0,1.0,1.0,5191.0,0.028205001379726865,0.0,8.55468163582723,1,0,2.0
1.0,0.0,1.0,0.0,3166,132.0,360.0,1.0,1.0,6151.0,0.021459925215412127,0.0,8.724369949208368,1,0,0.0
0.0,1.0,1.0,0.0,15000,300.0,360.0,1.0,1.0,15000.0,0.02,0.0,9.615805480084347,1,0,3.2
0.0,1.0,1.0,1.0,8666,376.0,360.0,0.0,1.0,13649.0,0.027547805700051286,1.0,9.521421537856195,1,0,1.0
0.0,0.0,1.0,0.0,4917,130.0,360.0,0.0,0.0,4917.0,0.026438885499288182,0.0,8.50045386741194,1,0,0.0
0.0,1.0,1.0,1.0,5818,184.0,360.0,1.0,1.0,7978.0,0.023063424417147156,1.0,8.984443032465352,0,0,0.0
1.0,1.0,1.0,0.0,4333,110.0,360.0,1.0,1.0,6784.0,0.016214622641509434,0.0,8.822322177471738,0,1,0.0
1.0,0.0,1.0,0.0,2500,67.0,360.0,1.0,0.0,2500.0,0.0268,0.0,7.824046010856292,0,1,0.0
0.0,0.0,1.0,0.0,4384,117.0,360.0,1.0,1.0,6177.0,0.01894123360854784,0.0,8.728587995695898,0,1,1.0
0.0,0.0,1.0,0.0,2935,98.0,360.0,1.0,0.0,2935.0,0.03339011925042589,0.0,7.984462732262196,0,0,0.0
0.0,0.0,1.0,0.0,2833,71.0,360.0,1.0,0.0,2833.0,0.025061771973173313,0.0,7.949091499830517,0,1,0.0
0.0,1.0,1.0,0.0,63337,490.0,180.0,1.0,1.0,63337.0,0.007736394208756335,0.0,11.05622495553552,0,1,0.0
0.0,1.0,1.0,1.0,9833,182.0,180.0,1.0,1.0,11666.0,0.015600891479513115,1.0,9.364433907313582,0,1,1.0
0.0,1.0,1.0,1.0,5503,70.0,342.0,1.0,1.0,9993.0,0.007004903432402682,1.0,9.209640126861789,0,0,0.0
0.0,1.0,1.0,0.0,5250,160.0,360.0,1.0,1.0,5938.0,0.02694509936005389,0.0,8.689127655323706,1,0,1.0
0.0,1.0,1.0,1.0,2500,176.0,360.0,1.0,1.0,7100.0,0.024788732394366197,1.0,8.867850063029406,1,0,2.0
1.0,0.0,0.0,0.0,1830,146.41216216216216,360.0,0.0,0.0,1830.0,0.08000664599025255,0.0,7.512071245835466,0,1,3.2
1.0,0.0,1.0,0.0,4160,71.0,360.0,1.0,1.0,4160.0,0.01706730769230769,0.0,8.333270353255308,0,0,0.0
0.0,1.0,0.0,0.0,2647,173.0,360.0,1.0,0.0,4234.0,0.040859707132735006,0.0,8.350902451694811,1,0,3.2
1.0,0.0,1.0,0.0,2378,46.0,360.0,1.0,1.0,2378.0,0.01934398654331371,0.0,7.774015077250727,1,0,0.0
0.0,1.0,0.0,0.0,4554,158.0,360.0,1.0,1.0,5783.0,0.027321459450112398,0.0,8.662677858158219,0,1,1.0
0.0,1.0,0.0,0.0,3173,74.0,360.0,1.0,1.0,3173.0,0.023321777497636306,0.0,8.062432791583195,0,0,3.2
0.0,1.0,1.0,0.0,2583,125.0,360.0,1.0,1.0,4913.0,0.0254427030327702,0.0,8.499640032168648,1,0,2.0
0.0,1.0,1.0,0.0,2499,160.0,360.0,1.0,0.0,4957.0,0.03227758725035303,0.0,8.508555998020574,0,0,0.0
0.0,1.0,0.0,0.0,3523,152.0,360.0,0.0,1.0,6753.0,0.02250851473419221,0.0,8.817742129574842,1,0,0.0
0.0,1.0,0.0,0.0,3083,126.0,360.0,1.0,1.0,5251.0,0.023995429442011044,0.0,8.566173813637858,0,1,2.0
0.0,1.0,1.0,0.0,6333,259.0,360.0,1.0,1.0,10916.0,0.02372663979479663,0.0,9.29798488182823,0,0,0.0
0.0,1.0,1.0,0.0,2625,187.0,360.0,1.0,1.0,8875.0,0.021070422535211266,0.0,9.090993614343617,1,0,0.0
0.0,1.0,1.0,0.0,9083,228.0,360.0,1.0,1.0,9083.0,0.025101838599581636,0.0,9.114159813502214,0,0,0.0
0.0,0.0,1.0,0.0,8750,308.0,360.0,1.0,1.0,12917.0,0.023844545947201364,0.0,9.466299552232016,1,0,0.0
0.0,1.0,1.0,0.0,2666,95.0,360.0,1.0,1.0,4749.0,0.02000421141292904,0.0,8.465689348549121,1,0,3.2
1.0,1.0,1.0,1.0,5500,105.0,360.0,0.0,1.0,5500.0,0.019090909090909092,1.0,8.612503371220562,1,0,0.0
1.0,1.0,1.0,0.0,2423,130.0,360.0,1.0,0.0,2928.0,0.04439890710382514,0.0,7.982074875081202,0,0,0.0
1.0,0.0,1.0,0.0,3813,116.0,180.0,1.0,0.0,3813.0,0.03042223970626803,0.0,8.246171559857563,0,1,0.0
0.0,1.0,1.0,0.0,8333,165.0,360.0,1.0,1.0,11500.0,0.014347826086956521,0.0,9.350102314351341,1,0,2.0
0.0,1.0,1.0,0.0,3875,67.0,360.0,1.0,1.0,3875.0,0.01729032258064516,0.0,8.262300941787448,0,1,1.0
0.0,1.0,0.0,0.0,3000,100.0,480.0,0.0,1.0,4666.0,0.021431633090441493,0.0,8.448057452581375,0,1,0.0
0.0,1.0,1.0,0.0,5167,200.0,360.0,1.0,1.0,8334.0,0.023998080153587713,0.0,9.0280988119824,0,0,3.2
1.0,0.0,1.0,0.0,4723,81.0,360.0,1.0,1.0,4723.0,0.017150116451408005,0.0,8.460199469896118,0,0,1.0
0.0,1.0,1.0,0.0,5000,236.0,360.0,1.0,1.0,8667.0,0.027229721933771777,0.0,9.067277989134345,0,0,2.0
0.0,1.0,1.0,0.0,4750,130.0,360.0,1.0,1.0,7083.0,0.01835380488493576,0.0,8.865452825753623,0,1,0.0
0.0,1.0,1.0,0.0,3013,95.0,300.0,1.0,1.0,6046.0,0.0157128680119087,0.0,8.707152175339404,0,1,0.0
0.0,0.0,1.0,1.0,6822,141.0,360.0,1.0,1.0,6822.0,0.020668425681618294,1.0,8.82790796297859,1,0,0.0
0.0,0.0,0.0,0.0,6216,133.0,360.0,1.0,1.0,6216.0,0.021396396396396396,0.0,8.734881892047483,1,0,0.0
0.0,0.0,1.0,0.0,2500,96.0,480.0,1.0,0.0,2500.0,0.0384,0.0,7.824046010856292,0,0,0.0
0.0,0.0,1.0,0.0,5124,124.0,342.0,0.0,1.0,5124.0,0.02419984387197502,0.0,8.541690663016626,1,0,0.0
0.0,1.0,1.0,0.0,6325,175.0,360.0,1.0,1.0,6325.0,0.02766798418972332,0.0,8.752265313595721,0,0,1.0
0.0,1.0,1.0,0.0,19730,570.0,360.0,1.0,1.0,24996.0,0.022803648583773404,0.0,10.126471091048971,1,0,0.0
1.0,0.0,1.0,1.0,15759,55.0,360.0,1.0,1.0,15759.0,0.0034900691668253063,1.0,9.665166909622071,0,0,0.0
0.0,1.0,1.0,0.0,5185,155.0,360.0,1.0,1.0,5185.0,0.029893924783027964,0.0,8.553525120663627,0,0,2.0
0.0,1.0,1.0,1.0,9323,380.0,300.0,1.0,1.0,17196.0,0.02209816236334031,1.0,9.752432077616172,1,0,2.0
0.0,0.0,1.0,0.0,3062,111.0,180.0,0.0,1.0,5049.0,0.021984551396316103,0.0,8.526945482858915,0,1,1.0
1.0,0.0,1.0,0.0,2764,110.0,360.0,1.0,1.0,4223.0,0.02604783329386692,0.0,8.348301054933943,0,1,0.0
0.0,1.0,1.0,0.0,4817,120.0,180.0,1.0,1.0,5740.0,0.020905923344947737,0.0,8.655214489313613,0,1,0.0
0.0,1.0,1.0,0.0,8750,130.0,360.0,1.0,1.0,13746.0,0.009457296668121635,0.0,9.52850315168155,1,0,3.2
0.0,1.0,1.0,0.0,4310,130.0,360.0,1.0,0.0,4310.0,0.030162412993039442,0.0,8.368693183097793,0,0,0.0
0.0,0.0,1.0,0.0,3069,71.0,480.0,1.0,0.0,3069.0,0.023134571521668295,0.0,8.029107054619736,0,1,0.0
0.0,1.0,1.0,0.0,5391,130.0,360.0,1.0,1.0,5391.0,0.024114264514932295,0.0,8.592486175451668,0,1,2.0
0.0,1.0,1.0,0.0,3333,128.0,360.0,1.0,1.0,5833.0,0.021944111092062405,0.0,8.671286726753637,0,0,0.0
0.0,0.0,1.0,0.0,5941,296.0,360.0,1.0,1.0,10173.0,0.029096628329892852,0.0,9.227492430793749,0,0,0.0
1.0,0.0,1.0,0.0,6000,156.0,360.0,1.0,1.0,6000.0,0.026,0.0,8.699514748210191,0,1,0.0
0.0,0.0,1.0,1.0,7167,128.0,360.0,1.0,1.0,7167.0,0.017859634435607646,1.0,8.877242435993919,0,1,0.0
0.0,1.0,1.0,0.0,4566,100.0,360.0,1.0,1.0,4566.0,0.021901007446342532,0.0,8.42639282708974,0,1,2.0
0.0,0.0,1.0,0.0,3667,113.0,180.0,1.0,0.0,3667.0,0.030815380419961822,0.0,8.207129168071326,0,1,1.0
0.0,0.0,0.0,0.0,2346,132.0,360.0,1.0,0.0,3946.0,0.03345159655347187,0.0,8.28045768658256,0,0,0.0
0.0,1.0,0.0,0.0,3010,146.41216216216216,360.0,0.0,1.0,6146.0,0.023822349847406794,0.0,8.72355674269043,0,1,0.0
0.0,1.0,1.0,0.0,2333,136.0,360.0,1.0,0.0,4750.0,0.02863157894736842,0.0,8.465899897028686,0,1,0.0
0.0,1.0,1.0,0.0,5488,125.0,360.0,1.0,1.0,5488.0,0.022776967930029153,0.0,8.610319169405722,1,0,0.0
0.0,0.0,1.0,0.0,9167,185.0,360.0,1.0,1.0,9167.0,0.020181084324206393,0.0,9.123365357961776,1,0,3.2
0.0,1.0,1.0,0.0,9504,275.0,360.0,1.0,1.0,9504.0,0.028935185185185185,0.0,9.159468041602427,1,0,3.2
0.0,1.0,1.0,0.0,2583,120.0,360.0,1.0,1.0,4698.0,0.02554278416347382,0.0,8.454892165218858,0,1,0.0
0.0,1.0,0.0,0.0,1993,113.0,180.0,1.0,0.0,3618.0,0.03123272526257601,0.0,8.193676665955241,0,0,2.0
0.0,1.0,1.0,0.0,3100,113.0,360.0,1.0,1.0,4500.0,0.025111111111111112,0.0,8.411832675758411,0,1,2.0
0.0,1.0,1.0,0.0,3276,135.0,360.0,1.0,0.0,3760.0,0.03590425531914894,0.0,8.23217423638394,0,0,2.0
1.0,0.0,1.0,0.0,3180,71.0,360.0,0.0,1.0,3180.0,0.02232704402515723,0.0,8.064636475774222,0,1,0.0
0.0,1.0,1.0,0.0,3033,95.0,360.0,1.0,1.0,4492.0,0.021148708815672306,0.0,8.410053315858335,0,1,0.0
0.0,0.0,0.0,0.0,3902,109.0,360.0,1.0,1.0,5568.0,0.019576149425287355,0.0,8.624791202014256,1,0,0.0
1.0,0.0,1.0,0.0,1500,103.0,360.0,0.0,0.0,3300.0,0.031212121212121212,0.0,8.101677747454572,0,0,0.0
